X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Label1,Label2,Label3,Label4,Label5,Label6,Label7
2,101,0,1,1,0,46,25,-1,1,0,1,0,0,0,0,0,0
2,101,1,1,0,0,40,6,0,1,0,1,0,0,0,0,0,0
3,57,1,0,1,1,42,7,1,1,1,0,0,0,1,0,0,0
2,80,0,1,0,0,47,18,-1,1,0,0,0,1,0,0,0,0
3,58,1,1,1,1,52,7,1,1,1,0,0,1,0,0,0,0
4,58,0,1,0,0,33,20,-1,1,0,0,0,1,0,0,0,0
4,58,0,1,0,0,51,20,-1,0,0,0,0,0,1,0,0,0
3,89,1,1,0,1,24,9,1,1,1,0,0,0,1,0,0,0
3,89,1,1,1,0,22,9,1,1,1,0,0,1,0,0,0,0
3,89,1,1,1,0,22,9,1,0,1,0,0,1,0,0,0,0
2,56,0,1,1,0,49,15,-1,1,0,0,0,1,0,0,0,0
3,56,0,1,0,1,71,20,-1,1,0,0,0,0,1,0,0,0
4,56,0,1,1,0,24,17,-1,1,0,0,0,1,0,0,0,0
0,50,1,1,1,1,77,10,0,1,0,0,0,0,1,0,0,0
2,50,1,1,1,0,19,9,0,1,0,0,0,0,1,0,0,0
2,50,1,1,1,1,20,9,0,0,0,0,0,0,1,0,0,0
2,92,1,1,0,0,16,8,1,1,1,0,0,1,0,0,0,0
2,92,1,1,1,0,34,13,1,1,1,0,0,1,0,0,0,0
2,109,0,1,1,1,39,12,-1,1,0,1,0,0,0,0,0,0
2,109,0,1,1,1,46,12,-1,0,0,1,0,0,0,0,0,0
2,109,0,0,1,1,39,26,-1,1,0,0,1,0,0,0,0,0
3,97,1,1,0,1,64,8,0,1,0,0,0,0,1,0,0,0
3,97,1,0,0,0,64,8,0,0,0,0,0,0,1,0,0,0
3,124,0,0,0,0,26,19,-1,1,0,1,0,0,0,0,0,0
3,124,0,0,0,0,34,19,-1,0,0,0,1,0,0,0,0,0
2,112,1,1,1,1,73,10,1,1,1,0,0,1,0,0,0,0
2,112,0,1,1,0,28,13,-1,1,0,0,0,0,1,0,0,0
2,56,0,1,1,0,18,15,-1,1,0,1,0,0,0,0,0,0
2,56,0,1,0,1,38,19,-1,1,0,0,0,0,1,0,0,0
2,56,0,1,0,1,31,19,-1,0,0,0,0,0,1,0,0,0
3,132,1,1,1,0,24,7,1,1,1,0,1,0,0,0,0,0
2,132,1,1,1,1,28,8,1,1,1,0,1,0,0,0,0,0
4,137,1,1,1,0,18,9,1,1,1,0,0,0,1,0,0,0
4,137,1,0,1,1,16,9,1,0,1,1,0,0,0,0,0,0
3,137,0,0,1,0,31,12,-1,1,0,0,0,0,1,0,0,0
3,82,0,1,0,0,28,13,-1,1,0,1,0,0,0,0,0,0
3,44,1,0,1,1,60,8,1,1,1,0,0,0,1,0,0,0
4,43,0,1,0,1,16,23,-1,1,0,0,0,0,0,1,0,0
3,148,0,1,1,0,38,26,-1,1,0,0,0,1,0,0,0,0
3,45,0,1,1,1,20,14,-1,1,0,0,0,0,1,0,0,0
3,45,0,1,1,1,18,14,-1,0,0,0,0,1,0,0,0,0
3,45,1,1,1,1,33,6,1,1,1,0,1,0,0,0,0,0
3,45,1,1,1,0,31,6,1,0,1,0,1,0,0,0,0,0
3,44,1,1,1,1,29,7,1,1,1,0,0,0,1,0,0,0
2,44,1,0,0,1,34,13,0,1,0,0,1,0,0,0,0,0
3,44,0,1,1,1,20,15,-1,1,0,0,1,0,0,0,0,0
3,44,0,0,1,1,20,15,-1,0,0,1,0,0,0,0,0,0
3,44,0,1,0,1,24,17,-1,1,0,0,0,0,1,0,0,0
4,44,0,0,1,0,17,36,-1,1,0,0,0,0,1,0,0,0
4,42,1,1,0,1,38,7,1,1,1,0,0,1,0,0,0,0
4,42,1,1,0,0,47,7,1,0,1,0,0,0,1,0,0,0
4,79,1,0,1,1,21,9,1,1,1,0,0,1,0,0,0,0
3,79,0,1,1,1,39,38,-1,1,0,0,0,1,0,0,0,0
3,79,1,1,1,0,76,10,1,1,1,0,1,0,0,0,0,0
5,60,0,1,1,1,29,19,-1,1,0,0,0,1,0,0,0,0
2,109,0,1,1,1,41,21,-1,1,0,1,0,0,0,0,0,0
2,109,0,1,1,0,19,21,-1,0,0,1,0,0,0,0,0,0
2,49,1,1,1,0,45,7,1,1,1,0,1,0,0,0,0,0
3,49,0,1,1,0,25,12,-1,1,0,0,0,0,1,0,0,0
2,42,1,1,0,0,52,8,0,1,0,0,0,1,0,0,0,0
2,65,0,1,1,1,25,16,-1,1,0,0,1,0,0,0,0,0
2,65,0,1,1,0,19,16,-1,0,0,0,0,1,0,0,0,0
2,65,0,0,0,1,42,27,-1,1,0,1,0,0,0,0,0,0
3,65,1,1,1,0,37,12,1,1,1,0,0,1,0,0,0,0
2,92,1,1,1,0,17,9,1,1,1,1,0,0,0,0,0,0
2,92,1,1,1,0,16,9,1,0,1,1,0,0,0,0,0,0
2,122,0,0,1,1,25,18,-1,1,0,0,1,0,0,0,0,0
5,43,0,1,0,1,16,16,-1,1,0,0,0,0,1,0,0,0
5,43,0,1,0,1,16,16,-1,0,0,0,0,0,0,1,0,0
2,45,1,1,1,1,44,11,1,1,1,0,0,1,0,0,0,0
4,70,0,1,1,1,25,17,-1,1,0,0,1,0,0,0,0,0
2,100,0,1,0,1,28,9,-1,1,0,1,0,0,0,0,0,0
2,148,0,1,0,1,33,11,-1,1,0,1,0,0,0,0,0,0
2,148,0,1,0,0,47,11,-1,0,0,0,0,1,0,0,0,0
2,148,1,1,1,0,20,10,0,1,0,0,1,0,0,0,0,0
3,44,0,1,1,1,19,16,-1,1,0,0,0,0,1,0,0,0
3,44,0,1,1,1,20,16,-1,0,0,0,0,0,1,0,0,0
5,44,1,1,1,0,31,12,1,1,1,0,0,0,1,0,0,0
3,44,0,1,1,1,23,23,-1,1,0,1,0,0,0,0,0,0
3,44,0,1,1,0,22,23,-1,0,0,0,1,0,0,0,0,0
3,42,0,1,0,1,75,19,-1,1,0,0,0,1,0,0,0,0
3,42,0,1,0,0,73,19,-1,0,0,0,0,1,0,0,0,0
2,44,1,1,1,1,63,9,1,1,1,0,0,1,0,0,0,0
2,44,0,1,1,0,62,9,-1,0,0,0,0,0,1,0,0,0
4,41,0,1,0,1,20,21,-1,1,0,0,0,0,0,1,0,0
4,41,0,1,0,1,23,21,-1,0,0,0,0,1,0,0,0,0
2,84,0,1,1,1,73,19,-1,1,0,1,0,0,0,0,0,0
5,43,1,0,1,1,23,6,1,1,1,0,0,0,0,1,0,0
5,43,1,0,1,0,27,6,1,0,1,0,0,0,0,1,0,0
3,43,0,1,1,1,30,14,-1,1,0,0,0,1,0,0,0,0
4,43,0,1,0,1,48,20,-1,1,0,0,0,0,0,1,0,0
4,43,0,1,1,1,18,18,-1,1,0,0,0,1,0,0,0,0
3,44,0,1,1,1,59,11,-1,1,0,0,0,0,1,0,0,0
3,44,0,0,1,1,34,16,-1,1,0,0,0,0,1,0,0,0
3,44,0,0,1,1,67,16,-1,0,0,0,0,0,1,0,0,0
2,74,0,1,0,1,40,20,-1,1,0,1,0,0,0,0,0,0
2,74,1,1,1,0,32,7,1,1,1,0,0,1,0,0,0,0
2,43,0,1,1,1,67,15,-1,1,0,1,0,0,0,0,0,0
3,44,0,1,1,1,17,18,-1,1,0,0,0,0,1,0,0,0
3,44,0,0,1,0,44,18,-1,0,0,0,0,0,1,0,0,0
2,60,1,1,0,0,60,9,0,1,0,0,1,0,0,0,0,0
2,92,0,1,1,0,63,14,-1,1,0,0,0,0,1,0,0,0
3,131,0,1,1,1,59,25,-1,1,0,0,1,0,0,0,0,0
3,131,0,1,1,1,30,25,-1,0,0,0,1,0,0,0,0,0
3,44,1,1,0,1,20,11,0,1,0,0,1,0,0,0,0,0
3,44,1,1,0,1,19,11,0,0,0,1,0,0,0,0,0,0
2,44,1,1,1,0,51,9,1,1,1,0,1,0,0,0,0,0
3,49,0,0,0,0,25,16,-1,1,0,0,0,0,1,0,0,0
2,49,0,1,1,1,43,19,-1,1,0,0,0,1,0,0,0,0
3,125,0,1,1,1,45,21,-1,1,0,0,1,0,0,0,0,0
3,125,0,1,1,1,19,21,-1,0,0,0,1,0,0,0,0,0
2,125,0,1,0,0,23,15,-1,1,0,0,1,0,0,0,0,0
2,43,1,1,0,1,61,11,1,1,1,0,1,0,0,0,0,0
2,43,0,1,0,0,62,11,-1,0,0,0,1,0,0,0,0,0
2,43,1,1,1,1,20,8,1,1,1,1,0,0,0,0,0,0
2,43,1,1,1,1,19,8,1,0,1,0,0,1,0,0,0,0
3,44,0,0,1,0,35,19,-1,1,0,0,0,0,1,0,0,0
3,45,0,0,1,1,33,19,-1,1,0,0,0,1,0,0,0,0
2,45,0,0,1,1,22,21,-1,1,0,1,0,0,0,0,0,0
2,45,0,0,1,0,52,21,-1,0,0,0,0,1,0,0,0,0
3,71,1,1,1,0,33,10,1,1,1,0,0,1,0,0,0,0
3,71,0,1,0,0,77,17,-1,1,0,0,1,0,0,0,0,0
3,71,1,1,1,0,21,6,1,1,1,0,1,0,0,0,0,0
2,64,0,1,0,0,37,15,-1,1,0,1,0,0,0,0,0,0
4,44,0,1,1,1,30,19,-1,0,0,0,0,1,0,0,0,0
4,44,0,0,1,0,29,20,-1,1,0,0,0,0,1,0,0,0
4,44,0,0,1,1,38,20,-1,0,0,0,0,1,0,0,0,0
3,64,1,1,1,1,49,7,1,1,1,0,1,0,0,0,0,0
2,64,0,0,1,1,45,26,-1,1,0,0,1,0,0,0,0,0
3,77,0,1,0,0,19,15,-1,1,0,0,1,0,0,0,0,0
2,77,0,1,1,1,68,15,-1,1,0,0,0,1,0,0,0,0
2,53,1,1,1,1,64,9,1,1,1,1,0,0,0,0,0,0
2,53,0,1,0,1,35,15,-1,1,0,0,0,0,1,0,0,0
2,94,0,1,1,1,27,15,-1,1,0,1,0,0,0,0,0,0
4,43,0,0,1,1,21,27,-1,1,0,0,0,1,0,0,0,0
4,43,0,0,1,1,25,27,-1,0,0,0,0,1,0,0,0,0
5,43,0,0,1,1,27,9,-1,1,0,0,0,0,0,1,0,0
4,44,0,1,0,1,60,22,-1,1,0,0,0,0,1,0,0,0
3,49,0,1,1,0,21,18,-1,1,0,0,0,0,1,0,0,0
3,49,0,1,1,0,19,18,-1,0,0,0,0,1,0,0,0,0
2,49,1,1,1,0,47,11,1,1,1,0,0,1,0,0,0,0
2,67,0,1,1,0,65,18,-1,1,0,0,1,0,0,0,0,0
3,44,0,1,1,1,37,14,-1,1,0,0,0,0,1,0,0,0
2,91,0,1,1,1,26,27,-1,1,0,0,1,0,0,0,0,0
2,91,0,1,1,1,28,27,-1,0,0,0,1,0,0,0,0,0
2,91,1,1,1,1,21,14,1,1,1,0,0,1,0,0,0,0
2,44,0,1,1,0,67,17,-1,1,0,0,0,0,1,0,0,0
2,44,0,1,0,0,27,14,-1,1,0,0,1,0,0,0,0,0
2,44,0,1,0,0,36,17,-1,1,0,0,0,0,1,0,0,0
2,49,0,0,1,1,33,17,-1,1,0,0,0,0,1,0,0,0
2,49,0,1,0,1,45,14,-1,1,0,0,1,0,0,0,0,0
2,42,0,1,0,1,50,15,-1,1,0,0,1,0,0,0,0,0
2,42,0,1,0,0,58,15,-1,0,0,0,1,0,0,0,0,0
2,42,1,1,1,1,21,7,1,1,1,0,1,0,0,0,0,0
2,42,1,1,1,0,25,7,1,0,1,0,1,0,0,0,0,0
3,64,1,1,1,0,58,15,1,1,1,0,0,1,0,0,0,0
2,64,1,1,0,1,44,9,0,1,0,0,1,0,0,0,0,0
5,43,0,1,0,0,35,17,-1,1,0,0,1,0,0,0,0,0
3,57,0,1,1,0,39,14,-1,1,0,0,1,0,0,0,0,0
3,57,0,1,1,0,53,14,-1,0,0,0,1,0,0,0,0,0
3,57,0,1,0,1,32,13,-1,1,0,0,0,0,1,0,0,0
2,57,1,1,1,1,34,8,1,1,1,0,0,1,0,0,0,0
2,66,0,1,0,1,51,18,-1,1,0,1,0,0,0,0,0,0
2,66,0,1,0,1,54,18,-1,0,0,0,1,0,0,0,0,0
2,66,0,0,1,0,32,14,-1,1,0,1,0,0,0,0,0,0
2,66,0,1,1,0,52,14,-1,0,0,0,1,0,0,0,0,0
4,100,0,1,1,0,29,19,-1,1,0,0,1,0,0,0,0,0
3,105,1,1,1,1,19,12,1,1,1,0,1,0,0,0,0,0
2,105,1,0,1,0,28,6,1,1,1,0,0,1,0,0,0,0
3,43,0,0,1,1,51,34,-1,1,0,0,0,1,0,0,0,0
4,44,0,0,1,1,33,21,-1,1,0,0,0,0,1,0,0,0
3,48,0,1,1,1,19,15,-1,1,0,0,0,0,1,0,0,0
2,67,1,1,0,0,44,7,0,1,0,1,0,0,0,0,0,0
2,41,0,1,0,0,38,19,-1,1,0,0,1,0,0,0,0,0
2,41,0,1,0,0,18,19,-1,0,0,0,1,0,0,0,0,0
2,41,0,1,1,0,37,16,-1,1,0,1,0,0,0,0,0,0
3,41,0,1,1,1,86,12,-1,1,0,0,0,1,0,0,0,0
2,106,0,1,1,1,49,13,-1,1,0,1,0,0,0,0,0,0
2,59,1,1,0,0,55,8,0,1,0,0,1,0,0,0,0,0
2,91,0,0,0,0,17,13,-1,1,0,0,0,1,0,0,0,0
2,65,0,1,0,0,46,17,-1,1,0,1,0,0,0,0,0,0
2,65,0,1,0,0,40,17,-1,0,0,1,0,0,0,0,0,0
4,53,0,1,1,1,38,12,-1,1,0,0,0,1,0,0,0,0
2,60,0,0,1,1,52,22,-1,1,0,0,0,1,0,0,0,0
3,69,1,1,0,1,41,8,1,1,1,0,0,1,0,0,0,0
2,69,0,1,1,1,30,27,-1,1,0,0,1,0,0,0,0,0
2,69,0,1,1,0,34,27,-1,0,0,0,1,0,0,0,0,0
4,48,0,0,1,1,38,27,-1,1,0,0,0,0,1,0,0,0
3,48,0,1,1,1,32,11,-1,1,0,1,0,0,0,0,0,0
3,49,0,1,1,1,31,21,-1,1,0,0,1,0,0,0,0,0
3,49,0,1,1,1,54,21,-1,0,0,0,1,0,0,0,0,0
3,70,1,1,1,0,20,9,0,1,0,1,0,0,0,0,0,0
3,70,1,1,1,1,19,9,0,0,0,0,0,1,0,0,0,0
2,47,0,1,0,1,20,17,-1,1,0,0,1,0,0,0,0,0
2,47,1,1,1,1,21,9,1,1,1,0,0,0,1,0,0,0
2,62,1,1,1,1,55,8,1,1,1,1,0,0,0,0,0,0
2,62,1,1,1,0,44,8,1,1,1,0,1,0,0,0,0,0
2,110,0,1,1,1,20,23,-1,1,0,0,1,0,0,0,0,0
2,58,1,1,0,1,33,9,1,1,1,0,0,1,0,0,0,0
3,47,1,0,1,0,26,8,1,1,1,0,0,0,1,0,0,0
4,48,0,0,0,1,55,12,-1,1,0,0,0,0,1,0,0,0
2,66,0,1,0,0,56,25,-1,1,0,0,1,0,0,0,0,0
2,66,0,1,1,0,35,15,-1,1,0,0,1,0,0,0,0,0
3,47,0,0,1,1,39,20,-1,1,0,0,0,1,0,0,0,0
3,47,0,1,1,1,42,20,-1,1,0,1,0,0,0,0,0,0
3,47,0,1,0,1,22,32,-1,1,0,0,0,0,1,0,0,0
3,48,1,1,1,1,19,10,1,1,1,0,0,0,1,0,0,0
3,48,0,1,1,1,20,10,-1,0,0,0,0,0,1,0,0,0
3,101,1,1,0,0,77,6,0,1,0,0,1,0,0,0,0,0
2,65,0,1,0,0,28,20,-1,1,0,0,1,0,0,0,0,0
2,65,1,1,1,0,35,7,0,1,0,0,1,0,0,0,0,0
2,52,1,1,0,0,78,7,1,1,1,0,0,1,0,0,0,0
2,52,1,1,1,0,79,11,1,1,1,0,0,1,0,0,0,0
3,80,1,1,0,1,55,8,0,1,0,0,1,0,0,0,0,0
3,80,0,1,1,1,28,12,-1,1,0,0,1,0,0,0,0,0
3,80,0,1,1,0,28,12,-1,0,0,0,1,0,0,0,0,0
2,108,0,1,0,1,33,11,-1,1,0,0,1,0,0,0,0,0
4,46,0,1,0,1,21,21,-1,1,0,0,0,0,0,1,0,0
4,46,0,1,0,1,29,21,-1,0,0,0,0,0,1,0,0,0
3,46,0,0,1,0,33,12,-1,1,0,0,1,0,0,0,0,0
3,48,0,0,0,1,43,12,-1,1,0,0,0,0,1,0,0,0
2,67,0,1,0,0,68,19,-1,1,0,1,0,0,0,0,0,0
2,48,1,1,1,1,16,13,1,1,1,1,0,0,0,0,0,0
2,48,1,1,0,1,47,7,0,1,0,0,1,0,0,0,0,0
2,59,0,1,1,0,48,12,-1,1,0,1,0,0,0,0,0,0
2,59,1,1,1,1,67,9,1,1,1,0,0,1,0,0,0,0
2,59,0,1,1,0,70,9,-1,0,0,0,1,0,0,0,0,0
2,41,0,1,0,1,50,15,-1,1,0,1,0,0,0,0,0,0
3,48,0,0,0,1,70,17,-1,1,0,0,0,0,1,0,0,0
3,65,0,0,0,1,32,18,-1,1,0,0,0,1,0,0,0,0
2,65,1,1,1,1,33,9,1,1,1,1,0,0,0,0,0,0
4,48,0,1,1,0,38,13,-1,1,0,0,0,0,1,0,0,0
2,129,1,1,0,1,69,7,1,1,1,1,0,0,0,0,0,0
2,43,1,0,0,1,44,9,0,1,0,0,1,0,0,0,0,0
2,43,1,0,0,0,44,9,0,0,0,0,1,0,0,0,0,0
0,132,0,1,0,1,24,17,-1,1,0,1,0,0,0,0,0,0
0,132,0,1,0,0,22,17,-1,0,0,0,1,0,0,0,0,0
3,133,1,1,1,0,33,9,1,1,1,0,1,0,0,0,0,0
3,133,1,1,1,1,37,9,1,0,1,0,1,0,0,0,0,0
2,57,0,1,0,1,60,10,-1,1,0,0,0,0,1,0,0,0
2,57,1,1,1,1,21,9,1,1,1,1,0,0,0,0,0,0
3,121,1,1,1,1,35,11,1,1,1,1,0,0,0,0,0,0
3,121,0,1,0,1,40,20,-1,1,0,0,1,0,0,0,0,0
2,119,0,1,0,0,58,15,-1,1,0,1,0,0,0,0,0,0
3,119,0,1,1,0,28,15,-1,1,0,0,1,0,0,0,0,0
2,40,1,1,1,1,20,6,1,1,1,0,0,1,0,0,0,0
2,40,1,1,1,0,23,6,1,0,1,0,0,1,0,0,0,0
4,40,1,1,1,0,41,6,1,1,1,0,1,0,0,0,0,0
3,78,0,0,1,0,41,11,-1,1,0,0,0,0,1,0,0,0
2,78,0,0,1,1,57,14,-1,1,0,0,0,0,1,0,0,0
2,78,0,0,1,0,53,14,-1,0,0,0,0,0,1,0,0,0
0,112,0,1,1,1,39,18,-1,1,0,0,1,0,0,0,0,0
0,112,0,1,1,0,29,18,-1,0,0,0,1,0,0,0,0,0
3,55,0,0,0,1,20,7,-1,1,0,0,0,0,1,0,0,0
3,55,0,0,0,1,22,7,-1,0,0,0,0,0,1,0,0,0
3,55,0,1,1,1,54,10,-1,1,0,1,0,0,0,0,0,0
3,55,0,0,0,1,38,15,-1,1,0,0,0,0,0,1,0,0
3,62,0,1,1,1,34,13,-1,1,0,0,0,0,0,1,0,0
2,57,0,1,1,1,33,15,-1,1,0,0,0,0,1,0,0,0
2,80,0,1,1,0,20,37,-1,1,0,0,0,1,0,0,0,0
2,115,0,1,1,1,78,22,-1,1,0,0,0,1,0,0,0,0
3,115,0,1,1,1,33,11,-1,1,0,1,0,0,0,0,0,0
2,61,1,1,1,1,33,8,1,1,1,0,0,0,1,0,0,0
2,61,0,0,1,0,47,8,-1,0,0,0,0,1,0,0,0,0
4,72,0,0,1,1,42,26,-1,1,0,0,0,0,1,0,0,0
2,68,1,1,1,1,16,9,1,1,1,0,0,0,1,0,0,0
3,68,0,0,1,1,17,20,-1,1,0,0,0,0,1,0,0,0
3,68,0,0,1,0,16,20,-1,0,0,0,0,0,1,0,0,0
5,44,0,0,1,0,30,19,-1,1,0,0,0,0,1,0,0,0
5,54,0,0,1,0,22,22,-1,1,0,0,1,0,0,0,0,0
5,54,0,0,1,0,23,22,-1,0,0,0,0,0,1,0,0,0
5,64,0,0,1,1,46,27,-1,1,0,0,0,0,1,0,0,0
2,51,0,1,1,0,50,13,-1,1,0,0,0,0,1,0,0,0
3,51,1,1,1,1,39,6,1,1,1,0,0,0,1,0,0,0
2,149,1,1,0,0,37,7,0,1,0,0,1,0,0,0,0,0
2,65,1,1,1,0,30,11,1,1,1,0,0,0,1,0,0,0
3,66,1,1,1,1,40,10,1,1,1,0,0,1,0,0,0,0
3,53,0,0,1,0,28,16,-1,1,0,0,0,0,1,0,0,0
3,53,0,1,0,1,41,30,-1,1,0,0,0,0,1,0,0,0
4,61,0,0,1,1,51,11,-1,1,0,0,0,0,0,1,0,0
2,140,0,1,0,0,40,14,-1,1,0,1,0,0,0,0,0,0
2,140,0,1,0,1,28,14,-1,0,0,1,0,0,0,0,0,0
3,66,0,1,1,1,39,28,-1,1,0,0,0,1,0,0,0,0
2,142,0,1,0,1,33,16,-1,1,0,0,0,1,0,0,0,0
3,66,0,1,1,0,54,13,-1,1,0,0,0,1,0,0,0,0
4,66,0,1,1,0,18,16,-1,1,0,0,0,1,0,0,0,0
4,66,0,1,1,0,27,16,-1,0,0,0,0,0,0,1,0,0
2,69,1,1,1,0,56,10,1,1,1,0,1,0,0,0,0,0
3,122,1,1,1,0,18,10,1,1,1,0,0,1,0,0,0,0
3,122,1,1,1,1,17,10,1,0,1,0,0,1,0,0,0,0
3,54,1,1,1,1,48,9,1,1,1,0,0,1,0,0,0,0
3,54,1,1,1,0,48,9,1,0,1,0,0,0,1,0,0,0
4,54,0,1,0,0,25,23,-1,1,0,0,0,0,1,0,0,0
3,55,0,1,1,1,30,18,-1,1,0,0,0,1,0,0,0,0
2,75,0,1,1,0,61,14,-1,1,0,1,0,0,0,0,0,0
2,75,0,1,0,0,26,16,-1,1,0,1,0,0,0,0,0,0
2,75,0,0,0,0,21,16,-1,0,0,0,0,1,0,0,0,0
3,53,0,1,1,0,77,16,-1,1,0,0,0,0,1,0,0,0
2,63,1,1,1,1,36,9,1,1,1,0,0,0,1,0,0,0
2,65,1,1,0,1,21,6,0,1,0,1,0,0,0,0,0,0
2,65,1,1,0,1,21,6,0,0,0,0,0,0,1,0,0,0
3,75,1,1,0,1,28,11,0,1,0,0,0,0,1,0,0,0
3,75,1,1,0,0,43,11,0,0,0,1,0,0,0,0,0,0
3,75,1,1,1,1,28,10,1,1,1,0,0,0,1,0,0,0
3,55,1,0,0,0,28,6,0,1,0,0,0,0,1,0,0,0
4,66,0,0,1,0,36,22,-1,1,0,0,0,0,0,1,0,0
3,55,1,1,1,1,21,8,1,1,1,1,0,0,0,0,0,0
3,55,0,1,1,0,19,8,-1,0,0,1,0,0,0,0,0,0
3,55,1,0,1,0,45,8,1,1,1,0,0,0,1,0,0,0
5,48,0,0,1,0,29,16,-1,1,0,0,0,0,0,1,0,0
2,67,0,1,0,1,78,31,-1,1,0,0,0,0,1,0,0,0
2,67,0,1,1,0,51,22,-1,1,0,0,0,0,1,0,0,0
2,67,0,1,1,0,23,22,-1,0,0,0,0,0,1,0,0,0
5,67,0,0,1,1,29,24,-1,1,0,0,0,0,1,0,0,0
3,106,0,1,1,1,45,11,-1,1,0,0,0,0,1,0,0,0
2,141,1,1,0,1,28,7,0,1,0,0,0,1,0,0,0,0
2,65,0,1,1,0,17,13,-1,1,0,1,0,0,0,0,0,0
2,65,0,1,1,1,17,13,-1,0,0,1,0,0,0,0,0,0
4,69,0,1,1,1,21,13,-1,1,0,1,0,0,0,0,0,0
4,69,1,1,0,1,45,11,1,1,1,0,0,0,1,0,0,0
2,69,1,0,1,1,22,9,0,1,0,1,0,0,0,0,0,0
3,69,0,1,0,1,18,26,-1,1,0,0,0,1,0,0,0,0
3,69,0,0,0,1,20,26,-1,0,0,0,0,0,1,0,0,0
4,103,0,1,1,1,76,36,-1,1,0,0,0,1,0,0,0,0
3,40,1,1,1,1,27,6,1,1,1,1,0,0,0,0,0,0
3,40,1,1,1,0,38,6,1,0,1,0,0,1,0,0,0,0
2,40,1,1,0,1,24,6,1,1,1,0,1,0,0,0,0,0
2,40,1,1,0,1,25,6,1,0,1,0,1,0,0,0,0,0
5,48,0,1,0,1,29,21,-1,1,0,0,0,0,0,1,0,0
3,48,1,1,1,1,56,7,1,1,1,0,0,1,0,0,0,0
3,45,0,0,1,0,19,19,-1,1,0,0,0,1,0,0,0,0
3,45,0,0,1,1,20,19,-1,0,0,0,0,0,1,0,0,0
3,65,0,0,1,0,36,17,-1,1,0,0,0,0,1,0,0,0
3,65,0,0,1,1,54,17,-1,0,0,0,0,1,0,0,0,0
4,65,1,1,1,1,34,8,1,1,1,0,1,0,0,0,0,0
4,45,0,1,1,0,47,26,-1,1,0,0,0,1,0,0,0,0
3,45,0,1,1,1,86,35,-1,1,0,0,0,0,1,0,0,0
3,45,0,1,1,0,88,35,-1,0,0,0,0,0,1,0,0,0
3,45,1,1,1,1,44,16,1,1,1,0,0,0,1,0,0,0
3,101,0,1,1,1,23,16,-1,1,0,1,0,0,0,0,0,0
3,101,0,1,1,1,24,16,-1,0,0,0,0,1,0,0,0,0
3,45,1,1,1,1,21,14,1,1,1,0,0,0,1,0,0,0
3,45,0,1,0,0,46,16,-1,1,0,1,0,0,0,0,0,0
3,45,0,1,0,1,47,16,-1,0,0,1,0,0,0,0,0,0
2,45,0,1,0,1,50,17,-1,1,0,0,1,0,0,0,0,0
4,45,1,1,1,1,41,13,1,1,1,0,1,0,0,0,0,0
4,45,0,0,1,0,37,17,-1,1,0,0,0,0,1,0,0,0
2,63,0,1,0,1,42,25,-1,1,0,0,0,1,0,0,0,0
2,90,1,1,1,0,19,8,1,1,1,0,1,0,0,0,0,0
2,90,1,1,1,0,18,8,1,0,1,0,1,0,0,0,0,0
2,48,0,1,1,1,16,14,-1,1,0,0,0,1,0,0,0,0
2,48,0,1,0,0,35,15,-1,1,0,0,0,0,1,0,0,0
2,48,0,1,1,1,36,16,-1,1,0,1,0,0,0,0,0,0
2,56,1,1,1,0,38,8,0,1,0,1,0,0,0,0,0,0
2,56,0,1,1,0,36,10,-1,1,0,0,1,0,0,0,0,0
2,90,0,1,1,0,47,11,-1,1,0,0,1,0,0,0,0,0
3,90,0,1,1,0,81,19,-1,1,0,0,1,0,0,0,0,0
3,76,0,1,1,1,23,21,-1,1,0,0,0,1,0,0,0,0
2,45,0,1,1,1,41,12,-1,1,0,0,1,0,0,0,0,0
3,45,0,1,0,0,84,16,-1,1,0,0,0,0,1,0,0,0
3,45,0,1,1,0,37,17,-1,1,0,0,1,0,0,0,0,0
0,90,1,1,0,0,32,7,0,1,0,1,0,0,0,0,0,0
3,50,0,0,0,0,24,16,-1,1,0,0,0,0,1,0,0,0
2,50,0,1,1,0,24,18,-1,1,0,0,0,1,0,0,0,0
2,50,1,1,1,1,22,6,1,1,1,0,1,0,0,0,0,0
2,45,0,1,1,0,49,15,-1,1,0,0,0,0,1,0,0,0
4,57,1,0,1,0,30,9,1,1,1,0,0,1,0,0,0,0
4,57,1,0,1,1,36,9,1,0,1,0,0,1,0,0,0,0
2,45,0,0,1,1,26,22,-1,1,0,0,0,0,1,0,0,0
2,45,0,1,1,0,44,11,-1,1,0,0,1,0,0,0,0,0
2,45,0,1,1,1,21,11,-1,0,0,0,0,0,1,0,0,0
2,58,0,1,1,0,69,18,-1,1,0,0,0,1,0,0,0,0
2,133,1,1,0,0,26,11,0,1,0,0,1,0,0,0,0,0
2,133,1,0,1,0,37,10,0,1,0,0,1,0,0,0,0,0
2,65,0,1,1,1,22,17,-1,1,0,1,0,0,0,0,0,0
2,65,1,1,0,1,56,11,1,1,1,0,0,1,0,0,0,0
2,65,1,1,0,1,51,11,1,0,1,0,0,1,0,0,0,0
3,119,0,0,1,1,26,37,-1,1,0,0,0,1,0,0,0,0
2,96,1,1,1,0,43,13,0,1,0,0,1,0,0,0,0,0
3,138,1,1,1,1,28,9,1,1,1,0,1,0,0,0,0,0
